Product_ID,SKU Code,SKU Description,Category,Sub Category,Product,Sub Product
P876,4036010086,Danone-Strawberry Whole-1*15 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P877,4037140881,Artichoke Crunchy  400 gm - Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P878,4037015081,Peas Crunchy 2.5 kg - Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P879,4037240881,Crunchy Mixed Corn New 400 gm 8 Color Local Retail 18 M - P25/B25/C25/S25,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P880,4036909011,Crunchy Black Carton Single F 250 Sensation FRIGO Class 2 (2) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P881,4037125081,"Crunchy Mixed Vegetables 2.5 kg (2.5 * 4) 1 Color Local Catering, 18 M - P33/B33/C34",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P882,4037095081,Carrot Crunchy 4 * 2.5 kg local,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P883,4037777771,Laber Veg Carton  - 20 Bags,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P884,4037021855,Beans Whole James Farm  907 g * 12 - Export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P885,4037032081,Crunchy-Okra Zero-10*1 kg-1 Color-Local-18 Month-Arabic-Z 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P886,4036012030,Strawberry Crunchy GB (1 kg * 10)  Export - 1 color - 18 months - Arabic,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P887,4037042080,Crunchy Peas and carrots 1 Color 1 kg (1*10 bags) -Local Catering -18 M- P60/C40,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P888,4037130882,Broad Beans Crunchy 400 gm Local 8 kg - Retail - New,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P889,4037045081,Crunchy Peas and carrots 1 Color 4*2500 gm 18 M Local Catering -P60/C40,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P890,4037010883,Peas Crunchy 400 gm - local - 8 kg - Retail - New,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P891,4037030906,Crunchy-Okra Extra-20*400 gm-8 Color-Local-18 Month-Arabic-E 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P892,4037060881,Spinach Crunchy 400 gm - Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P893,4037130910,Broad Beans Plein soleil 400 g (20 * 400) 24 months export English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P894,4037120848,Farm Frites Mixed Vegetables 400 gm 8 Color Export 18 M EN - P15/B25/C60,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P895,4037122080,"Crunchy Mixed Vegetables 1 kg (10 * 1) 1 Color Local Catering, 18 M - P33/B33/C34",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P896,4037040835,Crunchy Peas and carrots 400 gm 8 Color Export 18 M AR - P40/C60,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P897,4037071801,Cauliflower Endico  907gm (12*907) Export 24 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P898,4037035082,"F 0/Z 100 Crunchy Okra Zero 2500 gm 1 sweetened color, wholesale",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P899,4037035081,Crunchy-Okra Fine-4*2.5 kg-1 Color-Local-18 Month-Arabic-F 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P900,4037010843,Peas Farm Frites  400 gm - Export - Arabic,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P901,4036999099,Sensation Local,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P902,4036060020,Zentis Poland Whole Strawberry Uncalibrated-stander 15KG,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P903,4036909010,Crunchy Black Carton single F250 Sensation FRIGO Class 2 (2.5) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P904,4036010036,Mercer-Strawberry Whole USA FDA-1*15 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P905,4037021842,Beans Whole Endico  907 gm - Export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P906,4037041682,Crunchy Peas and carrots 900 gm 900 gm*10 Local Retail bags-P60/C40,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P907,4037050841,Molokhia Farm Frites 400 gm - Arabic Export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P908,4036990690,Black Carton single Flat Sensation FRESH Class 2  (2) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P909,4037022080,Beans Crunchy  1 color 1 kg (1 * 10 bags) local 18 months Arabic,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P910,4036015002,Strawberry James Farm  (4.535 kg * 1 bag) - Export - 24 months,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P911,4037021859,Endico Mixed Corn 1 * 9.07 kg 9.07 kg Export 24 M EN-P25/B25/C25/S25,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P912,4036015080,Strawberry Crunchy 2.5 kg Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P913,4037280801,4 Way potatoes Crunchy  20*400 gm  1 Arabic local color P15/B20/C40/PT25,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P914,4037021856,Beans James Farm 907gm *12 - Export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P915,4036015013,Strawberry James Farm (Sugar 4+1) - (6 Buckets *2.950 kg),Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P916,4037021861,Bean Whole Regal 907 g * 12 bags export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P917,4037050828,Molokhia Crunchy 400 gm 18 months Arabic - Export,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P918,4037045058,Endico Peas and carrots 12 * 1.13375 kg 13.605 kg Export 24 M EN - P50/C50,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P919,4036998036,Strawberry freezing second generation sensation,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P920,4036990223,Black Carton single Flat Sensation FRESH Class 2  (2.5) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P921,4037035083,Crunchy-Okra Extra-4*2.5 kg-1 Color-Local-18 Month-Arabic-E 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P922,4036010896,TruFru IQF Frozen Halved Strawberries - FDA 15-35mm - 13.605kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P923,4037021854,"Beans cut  Emerald 907 g * 12 -10,884 kg Export",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P924,4037040841,Farm Peas and carrots 400 gm - 18 M Export - AR - P30/C70,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P925,4036011033,Strawberry Diced (12*12) - Export 10 kg - Flag Food,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P926,4036010071,Zients-Strawberry Whole Tapeless-1*10 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P927,4036010848,Strawberry Farm Frites 400 gm 8 kg - Export - 8 colors -18 months - English - New,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P928,4037075081,Cauliflower Crunchy 2.5 kg - 7.5 kg Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P929,4036015015,Strawberry Farm Frites  2.5 kg - 1 color - 10 kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P930,4037241857,James Farm Mixed Corn 12 * 1.13375 kg 13.605 kg Export 24 M EN P25/B25/C25/S25,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P931,4037080848,Broccoli Farm Frites New 400 gm 8 colors - Export 18 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P932,4036011042,Strawberry Diced (10*10) - Export 10 kg - Zients.USA.FDA,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P933,4036010110,Strawberry Whole - Export 10 kg - Zients-Tapeless-Generic,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P934,4037025081,Beans Crunchy  4 * 2.5 kg Catring,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P935,4037140911,Artichokes Plein soleil 900 gm (10*900) export 24 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P936,4037130911,Broad Beans Plein soleil 900 g (10 * 900) 24 months export English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P937,4036010061,Chaucer-Strawberry Whole USA FDA-1*15 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P938,4037040857,James Farm Peas and carrots 1.13375 kg * 12 - Export - P50/C50,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P939,4037021864,Beans Wood Farms  9.07 kg * 1 bag Export 24 months,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P940,4037081007,James Farm Broccoli 3-5 cm 907 g (12*907) Export 24 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P941,4036010146,Strawberry Whole - Export 15 kg 12 months  - Halwani,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P942,4036010064,De Marchi-Strawberry Whole-1*15 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P943,4036011051,Strawberry Whole Ardo Sizing 20-40 mm 10 Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P944,4037045050,"Endico Peas and carrots, 9.07 kg, Export, 24 M, EN- P50/C50",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P945,4037030945,Farm Frites-Okra One new-20*400 gm-8 Color-Export-18 Month-English-O 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P946,4037021858,Endico Mixed Corn 12 * 1.133 kg 13.605 kg Export 24 M EN-P25/B25/C25/S25,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P947,4036990221,Brown Carton High Sensation FRESH Class 2  (2) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P948,4036990222,Black Carton single Flat Sensation FRESH Class 1  (2.5) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P949,4036010145,Strawberry Whole - Export 15 kg - Taka - Festival,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P950,4037050848,Molokhia New  Farm Frites  400 gm 8 colors - export 18 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P951,4037045059,"Wood Farm Peas and carrots, 9.07 kg, Export, 24 M, EN-P50/C50",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P952,4036011023,Strawberry Diced (10*10) - Export 10 kg - Danone,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P953,4036999102,Festival local Sales,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P954,4036011020,Strawberry Calibrated Zients A (25-35 mm) - Export 10 kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P955,4037030943,Okra Zero Farm Frites 400 gm 8 colors - Export 18 months English F 40/Z 60,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P956,4037071004,Cauliflower Endico bulk 9.07 kg export 24 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P957,4037235080,7 Way Mix Crunchy 2.5 kg wholesale,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P958,4036015004,Strawberry James Farm - Export - 13.605 kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P959,4036999046,Fresh brown cardboard 38.5*28.5*7 brown 3K 1*3000 stacks,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P960,4037120841,Farm Frites Mixed Vegetables 400 gm 8 Color Export 18 M AR - P15/B25/C60,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P961,4037091809,Carrot James Farm Slices ??907gm (12*907) Export 24 Months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P962,5006840200,F/RUSKS DATES 12*300G,others,Heinz,Rusks,Brown Rusk
P963,3040311902,Super Rolls Strawberry 8*6*85Gm Kuwait,Cake,Cakes,Pound Cake,Pound Cake
P964,5006410598,"Crunchy PEACH HALVES, CHOICE IN SYRUP 24X425G EOE",Fresh Fare,Foul,Foul Plain,Foul Plain
P965,4040413192,CG 450g 24T Foul Peeled EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P966,5006970121,HEINZ FRENCH SALAD DRESSING PROMO 25% TD 400ML  X 12 ENG/ARAB(12M),others,Heinz,Rusks,Brown Rusk
P967,5006410701,"CG MUSHROOMS, WHOLE 24X425G",Fresh Fare,Foul,Foul Plain,Foul Plain
P968,5006810840,HZ CLASSIC MAYO 12* 600ML,others,Heinz,Rusks,Brown Rusk
P969,5006810640,HZ MAYO LIGHT 12* 225ML,others,Heinz,Rusks,Brown Rusk
P970,3040311202,Rolls Packet 6 Pcs Strawberry Kuwait 24*150Gm,Cake,Cakes,Pound Cake,Pound Cake
P971,3040311702,Rolls Packet 3 Pieces Strawberry 48*75gm,Cake,Cakes,Pound Cake,Pound Cake
P972,5006410637,CG DICED BEETS 24X425G,Fresh Fare,Foul,Foul Plain,Foul Plain
P973,4040424773,CG 450g Medammas Egyptian Recipe EOE (4-PACK 5% OFF) (Fam. Pack) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P974,5040413016,G.C HOMMOS TAHINA 48*220G,Fresh Fare,Foul,Foul Plain,Foul Plain
P975,5006810610,HEINZ MAYONNAISE 12*215G,others,Heinz,Rusks,Brown Rusk
P976,5006960120,HZ RANCH SALAD DRESING12* 225M,others,Heinz,Rusks,Brown Rusk
P977,5006810670,HZ MAYOCHUP MAYONNAISE 12*225,others,Heinz,Rusks,Brown Rusk
P978,5006110606,CG CREAM STYLE CORN 24X418G,Fresh Fare,Foul,Foul Plain,Foul Plain
P979,3040311904,Super Roll Orange 8*6*85Gm Kuwait,Cake,Cakes,Pound Cake,Pound Cake
P980,5040311359,AM SNG MNI ROLL CHOC1*4*25G SP,Cake,Cakes,Pound Cake,Pound Cake
P981,5006800700,HZ MUSTARD 12 * 245 G,others,Heinz,Rusks,Brown Rusk
P982,4040483035,CG 450g Fava Beans Peeled With Salsa EOE (4-PACK @ 15% OFF) (GCC) Prntd,Fresh Fare,Foul,Foul Plain,Foul Plain
P983,5006410592,"Crunchy FRUIT COCKTAIL, CHOICE IN SYRUP 24X425G EOE",Fresh Fare,Foul,Foul Plain,Foul Plain
P984,5006410529,"CG FRUIT COCKTAIL, CHOICE IN SYRUP 24X420G",Fresh Fare,Foul,Foul Plain,Foul Plain
P985,4006422200,DI CHIFFERINI #(48) 24*500 G,others,Heinz,Rusks,Brown Rusk
P986,5006820610,HZ T.K 8*910G,others,Heinz,Rusks,Brown Rusk
P987,5006800500,HZ TK 24*200 G,others,Heinz,Rusks,Brown Rusk
P988,5050410732,C.G MUSHROOM PCS 184G3PCS 15%,Fresh Fare,Foul,Foul Plain,Foul Plain
P989,5006413122,Crunchy Light Tuna Solid In Sunflower Oil 3-Can Value Pack Eoe 16X3X160G,Fresh Fare,Foul,Foul Plain,Foul Plain
P990,4040413160,CG 450g 24T Fava Beans with Fresh Veg Recipe EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P991,5006800100,HZ TK 24*340 G,others,Heinz,Rusks,Brown Rusk
P992,5006410556,CG TROP FRUIT COCKTAIL L/S 24X565G EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P993,5040321132,AM POUND CAKE ORANGE 1*24*325G,Cake,Cakes,Pound Cake,Pound Cake
P994,5006810851,CHOPITLE MYONEASE HEINZ 400*12 ML,others,Heinz,Rusks,Brown Rusk
P995,5040441107,AM BUTER COKS RED S1*12*454GSP,Cake,Cakes,Pound Cake,Pound Cake
P996,5006810842,HNZ CLASSIC MAYO 600 ML20% OFF,others,Heinz,Rusks,Brown Rusk
P997,5006802210,HZ CHILLI SAUCE 24*195G,others,Heinz,Rusks,Brown Rusk
P998,5006410137,CG TUNA SLICES WITH CHILLI IN SUNFLOWER OIL EOE 50X120G,Fresh Fare,Foul,Foul Plain,Foul Plain
P999,5006810755,HZ Mayonnaise 6*940 Gm,others,Heinz,Rusks,Brown Rusk
P1000,5040311901,AM Super Roll 85G 2*4 20%,Cake,Cakes,Pound Cake,Pound Cake
P1001,5006810650,HZ TIKKA MASAL MAYO 12* 400ML,others,Heinz,Rusks,Brown Rusk
P1002,4006422000,DI SPAGHETTI (9) 36*500 G,others,Heinz,Rusks,Brown Rusk
P1003,4040184297,CG 200g 24T Sweet Corn in Brine EO (3+1 Free) (GCC) Clr Slv * 6 PCS,Fresh Fare,Foul,Foul Plain,Foul Plain
P1004,5006380100,LP WORCESTER SAUCE 12*290ML,others,Heinz,Rusks,Brown Rusk
P1005,5006820630,HZ T. K Plastic 10*570G,others,Heinz,Rusks,Brown Rusk
P1006,4040424762,CG 400g Chick Peas EOE (4-PACK 15% OFF) * 6 PCS-(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P1007,4040424770,CG 450g Peeled Medammas w/Chilli EOE (4-PACK 15% OFF) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P1008,4040413197,CG 450g 24T Foul Saudi Recipe EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1009,5040441101,AM BUTER COKS RED L1*6*908G SP,Cake,Cakes,Pound Cake,Pound Cake
P1010,5006410180,Crunchy WHITE TUNA SOLID IN SUNFLOWER OIL EOE 48X185G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1011,5006970126,HEINZ KETCHUP 460GMS + KETCHUP HOT 460GMS*5 105%,others,Heinz,Rusks,Brown Rusk
P1012,4040424774,CG 450g Medammas Egyptian Rec. EOE (4-PACK 15% OFF) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P1013,5006110653,CG WHOLE KERNEL CORN IN BRINE 24X200G EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P1014,5006410363,PS SUGAR PALM RED 24*340 G,others,Heinz,Rusks,Brown Rusk
P1015,5006410524,"CG PEACH HALVES, CHOICE IN SYRUP 24X420G",Fresh Fare,Foul,Foul Plain,Foul Plain
P1016,4006422300,DIV DITALI NO61 24*500 G,others,Heinz,Rusks,Brown Rusk
P1017,5006802380,HZ THOUSAND ISLAND DRSG12*400M,others,Heinz,Rusks,Brown Rusk
P1018,4040474105,Crunchy 400g 24T Chick Peas PL PRM (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P1019,5006460972,TOBACCO PEACH 40*250G,others,Heinz,Rusks,Brown Rusk
P1020,5006830330,HIENZ CEREALS WHEAT 24*250G,others,Heinz,Rusks,Brown Rusk
P1021,4040424767,CG 450g Peeled Foul with Chilli EOE (4-PACK 5% OFF) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P1022,5006410709,"Crunchy MUSHROOMS, WHOLE 24X425G",Fresh Fare,Foul,Foul Plain,Foul Plain
P1023,5006460971,AL BASHA GRAPES 40*250G,others,Heinz,Rusks,Brown Rusk
P1024,5006410753,Crunchy White Tuna Solid In Sfo Family Pack 4X12X160G Eoe,Fresh Fare,Foul,Foul Plain,Foul Plain
P1025,5006810852,HEINZ PERI MAYONNAISE 12X400M,others,Heinz,Rusks,Brown Rusk
P1026,3040311312,Small Swiss Roll Chocolate Kuwait 4*12*75gm,Cake,Cakes,Pound Cake,Pound Cake
P1027,4040414107,CG 400g 24P Chick Peas PRM EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1028,5006410469,CG SKIPJACK TUNA SOLID IN SUNFLOWER OIL 48X170G EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P1029,3040311901,Super Roll Vanilla 8*6*85G Kuwait,Cake,Cakes,Pound Cake,Pound Cake
P1030,5006530696,HNZ RANCH DRESSING 400ML PROMO,others,Heinz,Rusks,Brown Rusk
P1031,5006810810,HZ MAYONNAISE GARLIC 12*400ML,others,Heinz,Rusks,Brown Rusk
P1032,5006370520,HP SAUCE 8*285G,others,Heinz,Rusks,Brown Rusk
P1033,5006410754,Crunchy WHITE TUNA SOLID IN BRINE FAMILY PACK 4X12X160G EOE (LC),Fresh Fare,Foul,Foul Plain,Foul Plain
P1034,5006810835,HZ CHILI MAYO 12* 225ML,others,Heinz,Rusks,Brown Rusk
P1035,4040413198,CG 450g 24P Peeled Foul Salsa EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1036,5006840103,FARLEYS ORIGINAL RUSKS 24*150G,others,Heinz,Rusks,Brown Rusk
P1037,5040321110,Pound Cake Family Pack 270G2*6,Cake,Cakes,Pound Cake,Pound Cake
P1038,4040414108,CG 400g 24T Red Kidney Beans EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1039,5006830340,F/ HENZ CERL WHT&MX FRT24*250G,others,Heinz,Rusks,Brown Rusk
P1040,5006810790,HEINZ MAYONNAISE 12*430G,others,Heinz,Rusks,Brown Rusk
P1041,4040484279,CG 400g Chick Peas PRM NEW EO (4-PACK 15% OFF) Prnt Slv,Fresh Fare,Foul,Foul Plain,Foul Plain
P1042,5006410782,Crunchy WHITE TUNA SOLID IN OLIVE OIL 48X185G/EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P1043,5006880110,HZ APPLE BISUITS 240G*18,others,Heinz,Rusks,Brown Rusk
P1044,5040441220,AM CHOCO COKE ORGNAL 16*6*45GS,Cake,Cakes,Pound Cake,Pound Cake
P1045,4040483027,"Crunchy 400g Fava Beans with Oil, Lemon and Cumin  EOE (NEW EGY-INTL)-(3+1)P-Clr Slv",Fresh Fare,Foul,Foul Plain,Foul Plain
P1046,5006332219,C.G.BAKED BEANS 4*6*420 G 15%,Fresh Fare,Foul,Foul Plain,Foul Plain
P1047,5006840108,FARLEYS BANANA RUSKS12*300G,others,Heinz,Rusks,Brown Rusk
P1048,4040483270,CG 450g Peeled Foul Medammas EOE (4-PACK 5% OFF) (Fam. Pack) (GCC)-Prnt,Fresh Fare,Foul,Foul Plain,Foul Plain
P1049,5006840105,FARLEYS ORIGINAL RUSKS12*300G,others,Heinz,Rusks,Brown Rusk
P1050,5006370525,HP SAUCE 12*450G,others,Heinz,Rusks,Brown Rusk
P1051,4040483014,CG 450g Peeled Foul Egyptian Recipe EOE (4 Pack 15% OFF) Prnt,Fresh Fare,Foul,Foul Plain,Foul Plain
P1052,5006410603,CG SLICED BEET ROOTS 24X425G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1053,5006811200,HZ BAKED BEANS 24*415 G,others,Heinz,Rusks,Brown Rusk
P1054,5006970144,CG LIGHT TUNA SOLID IN VEG OIL EOE 48X185G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1055,5006802301,HZ TPASTE 135GM 6* 7+1 FREE,others,Heinz,Rusks,Brown Rusk
P1056,4040411035,CG 450g 24T Foul Medammas EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1057,5006410138,CG TUNA SLICES W/ BLACK PEPPER & NAT. LEMON JUICE IN S/F OIL EOE 50X120G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1058,5006810843,HNZ LIGHT MAYO 600 ML 20% OFF,others,Heinz,Rusks,Brown Rusk
P1059,5006810820,HZ MAYONNAISE CHILLI 12*400ML,others,Heinz,Rusks,Brown Rusk
P1060,4040484061,Crunchy 400g Red Kidney Beans PL (4-PACK 15% OFF - Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P1061,5006500100,AM STUFFED VINE LEAVES 24*200G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1062,4040474101,Crunchy 400g 24T Red Kidney Beans PL (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P1063,5006960130,HZ CEASAR SALAD DRESING 2*225M,others,Heinz,Rusks,Brown Rusk
P1064,3040311108,Large Swiss Roll Strawberry cream 24*150gm,Cake,Cakes,Pound Cake,Pound Cake
P1065,3040331112,Pvc Mini Roll Coating Large Cocoa 24*150gm,Cake,Cakes,Pound Cake,Pound Cake
P1066,5006410888,CG WHITE TUNA SOLID IN SUNFLOWER OIL (4-CAN VAL.PK) 12X4X170G EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P1067,3040311357,Rolls Single Strawberry Kuwait 4*24*25Gm,Cake,Cakes,Pound Cake,Pound Cake
P1068,4040413194,CG 450g 24T Foul Egyptian Recipe EO (Kuwait),Fresh Fare,Foul,Foul Plain,Foul Plain
P1069,3040311359,Rolls Single Chocolate Kuwait 4*24*25gm,Cake,Cakes,Pound Cake,Pound Cake
P1070,5006410240,Crunchy LIGHT TUNA SOLID IN SUNFLOWER OIL EOE 48X100G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1071,5006460550,Elnakhla 2 Apple 40*250 G,others,Heinz,Rusks,Brown Rusk
P1072,5040321133,AM POUND CAKE CHOC 24*1*325G,Cake,Cakes,Pound Cake,Pound Cake
P1073,4006422430,DI COLORED FUSILLI#(40)24*500G,others,Heinz,Rusks,Brown Rusk
P1074,5006970123,HEINZ MAYO CLASSIC 400ML X 2*6 10 % DISCOUNT,others,Heinz,Rusks,Brown Rusk
P1075,5040321135,AM POUND CAKE MARBLE 1*24*325G,Cake,Cakes,Pound Cake,Pound Cake
P1076,5006410226,CG WHITE TUNA SOLID IN BRINE EOE 48X185G,Fresh Fare,Foul,Foul Plain,Foul Plain
P1077,5006410941,Crunchy PINEAPPLE SLICES IN L/S 24X565G EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P1078,5006840160,FARLEYS BANANA RUSKS 24*150G,others,Heinz,Rusks,Brown Rusk
P1079,5006410702,"CG MUSHROOMS, PCS&STEMS 24X425G",Fresh Fare,Foul,Foul Plain,Foul Plain
P1080,4006422410,DI COLORED SPAGHETI #8 24*500G,others,Heinz,Rusks,Brown Rusk
P1081,5040321131,AM POUND CAKE VANILA 1*24*325G,Cake,Cakes,Pound Cake,Pound Cake
